block_number,timestamp,tx_count,gas_used,gas_limit
6,1768820771,0,0,30000000
7,1768820783,0,0,30000000
8,1768820795,175,4158604,30000000
9,1768820808,107,2542616,30000000
10,1768820821,0,0,30000000
11,1768820833,0,0,30000000
12,1768820845,0,0,30000000
13,1768820857,0,0,30000000
14,1768820869,0,0,30000000
15,1768820881,0,0,30000000
16,1768820893,0,0,30000000
17,1768820905,0,0,30000000
18,1768820917,18,427740,30000000
19,1768820929,0,0,30000000
20,1768820941,0,0,30000000
21,1768820953,0,0,30000000
22,1768820965,0,0,30000000
23,1768820977,0,0,30000000
24,1768820989,0,0,30000000
25,1768821001,0,0,30000000
26,1768821013,0,0,30000000
27,1768821025,0,0,30000000
28,1768821037,0,0,30000000
29,1768821049,0,0,30000000
30,1768821061,0,0,30000000
31,1768821073,0,0,30000000
32,1768821085,0,0,30000000
33,1768821097,0,0,30000000
34,1768821109,0,0,30000000
35,1768821121,0,0,30000000
36,1768821133,0,0,30000000
37,1768821145,0,0,30000000
38,1768821157,0,0,30000000
39,1768821169,0,0,30000000
40,1768821181,0,0,30000000
41,1768821193,0,0,30000000
42,1768821205,0,0,30000000
43,1768821217,0,0,30000000
44,1768821229,0,0,30000000
45,1768821241,0,0,30000000
46,1768821253,0,0,30000000
47,1768821265,0,0,30000000
48,1768821277,0,0,30000000
49,1768821289,0,0,30000000
50,1768821301,0,0,30000000
51,1768821313,0,0,30000000
52,1768821325,0,0,30000000
53,1768821337,0,0,30000000
54,1768821349,0,0,30000000
55,1768821361,0,0,30000000
56,1768821373,0,0,30000000
57,1768821385,0,0,30000000
58,1768821397,0,0,30000000
59,1768821409,0,0,30000000
60,1768821421,0,0,30000000
61,1768821434,0,0,30000000
62,1768821446,0,0,30000000
63,1768821458,0,0,30000000
64,1768821470,0,0,30000000
65,1768821482,0,0,30000000
66,1768821494,0,0,30000000
67,1768821506,5,118820,30000000
68,1768821518,0,0,30000000
69,1768821530,0,0,30000000
70,1768821542,0,0,30000000
71,1768821554,0,0,30000000
72,1768821566,0,0,30000000
73,1768821578,0,0,30000000
74,1768821590,0,0,30000000
75,1768821602,0,0,30000000
76,1768821614,0,0,30000000
77,1768821626,0,0,30000000
78,1768821638,2,47528,30000000
79,1768821650,0,0,30000000
80,1768821662,0,0,30000000
81,1768821674,0,0,30000000
82,1768821686,0,0,30000000
83,1768821698,0,0,30000000
84,1768821710,0,0,30000000
85,1768821722,0,0,30000000
86,1768821734,0,0,30000000
87,1768821746,0,0,30000000
88,1768821758,0,0,30000000
89,1768821770,0,0,30000000
90,1768821782,4,95056,30000000
91,1768821794,0,0,30000000
92,1768821806,0,0,30000000
93,1768821818,0,0,30000000
94,1768821830,0,0,30000000
95,1768821842,0,0,30000000
96,1768821854,0,0,30000000
97,1768821866,0,0,30000000
98,1768821878,0,0,30000000
99,1768821890,0,0,30000000
100,1768821902,0,0,30000000
101,1768821914,0,0,30000000
102,1768821926,0,0,30000000
103,1768821938,0,0,30000000
104,1768821950,0,0,30000000
105,1768821962,0,0,30000000
106,1768821974,0,0,30000000
107,1768821986,0,0,30000000
108,1768821998,34,807940,30000000
109,1768822010,0,0,30000000
110,1768822022,0,0,30000000
111,1768822034,0,0,30000000
112,1768822046,0,0,30000000
113,1768822058,8,190088,30000000
114,1768822070,0,0,30000000
115,1768822082,0,0,30000000
116,1768822094,15,356118,30000000
117,1768822106,18,427674,30000000
118,1768822118,3,71292,30000000
119,1768822130,1,23764,30000000
120,1768822142,0,0,30000000
121,1768822154,73,1733118,30000000
122,1768822167,73,1734724,30000000
123,1768822179,105,2492826,30000000
124,1768822192,117,2780060,30000000
125,1768822204,10,237616,30000000
126,1768822216,11,261162,30000000
127,1768822228,11,261404,30000000
128,1768822240,1,23742,30000000
129,1768822252,6,142584,30000000
130,1768822264,1,23742,30000000
131,1768822276,1,23764,30000000
132,1768822288,0,0,30000000
133,1768822300,3,71226,30000000
134,1768822312,3,71292,30000000
135,1768822324,2,47484,30000000
136,1768822336,2,47528,30000000
137,1768822348,0,0,30000000
138,1768822360,0,0,30000000
139,1768822372,1,23742,30000000
140,1768822384,9,213854,30000000
141,1768822397,1,23764,30000000
142,1768822409,3,71226,30000000
143,1768822421,3,71292,30000000
144,1768822433,1,23742,30000000
145,1768822445,1,23764,30000000
146,1768822457,0,0,30000000
147,1768822469,0,0,30000000
148,1768822481,0,0,30000000
149,1768822493,0,0,30000000
150,1768822505,1,23742,30000000
151,1768822517,1,23764,30000000
152,1768822529,0,0,30000000
153,1768822541,1,23730,30000000
154,1768822553,1,23752,30000000
155,1768822565,0,0,30000000
156,1768822577,0,0,30000000
157,1768822589,0,0,30000000
158,1768822601,0,0,30000000
159,1768822613,0,0,30000000
160,1768822625,0,0,30000000
161,1768822637,0,0,30000000
162,1768822649,0,0,30000000
163,1768822661,1,23742,30000000
164,1768822673,1,23764,30000000
165,1768822685,0,0,30000000
166,1768822697,0,0,30000000
167,1768822709,0,0,30000000
168,1768822721,0,0,30000000
169,1768822733,0,0,30000000
170,1768822745,0,0,30000000
171,1768822757,0,0,30000000
172,1768822769,0,0,30000000
173,1768822781,0,0,30000000
174,1768822793,0,0,30000000
175,1768822805,0,0,30000000
176,1768822817,0,0,30000000
177,1768822829,0,0,30000000
178,1768822841,0,0,30000000
179,1768822853,1,23742,30000000
180,1768822865,1,23764,30000000
181,1768822877,0,0,30000000
182,1768822889,0,0,30000000
183,1768822901,0,0,30000000
184,1768822913,0,0,30000000
185,1768822925,1,23742,30000000
186,1768822937,1,23764,30000000
187,1768822949,1,23764,30000000
188,1768822961,0,0,30000000
189,1768822973,0,0,30000000
190,1768822985,0,0,30000000
191,1768822997,8,189924,30000000
192,1768823009,8,190100,30000000
193,1768823021,0,0,30000000
194,1768823033,1,23764,30000000
195,1768823045,0,0,30000000
196,1768823057,0,0,30000000
197,1768823069,11,261162,30000000
198,1768823081,11,261404,30000000
199,1768823093,0,0,30000000
200,1768823105,0,0,30000000
201,1768823117,0,0,30000000
202,1768823129,1,23764,30000000
203,1768823141,11,261138,30000000
204,1768823153,11,261380,30000000
205,1768823165,2,47484,30000000
206,1768823177,2,47528,30000000
207,1768823190,0,0,30000000
208,1768823202,0,0,30000000
209,1768823214,35,830922,30000000
210,1768823226,35,831692,30000000
211,1768823238,0,0,30000000
212,1768823250,0,0,30000000
213,1768823262,0,0,30000000
214,1768823274,0,0,30000000
215,1768823286,64,1519476,30000000
216,1768823298,64,1520884,30000000
217,1768823310,0,0,30000000
218,1768823322,5,118820,30000000
219,1768823335,0,0,30000000
220,1768823347,1,23742,30000000
221,1768823359,12,284914,30000000
222,1768823371,11,261392,30000000
223,1768823383,0,0,30000000
224,1768823395,6,142572,30000000
225,1768823407,0,0,30000000
226,1768823419,0,0,30000000
227,1768823431,19,451074,30000000
228,1768823443,19,451492,30000000
229,1768823455,0,0,30000000
230,1768823467,0,0,30000000
231,1768823479,0,0,30000000
232,1768823491,1,23742,30000000
233,1768823503,1,23764,30000000
