block_number,timestamp,tx_count,gas_used,gas_limit
6,1768557174,0,0,30000000
7,1768557186,0,0,30000000
8,1768557198,19,451492,30000000
9,1768557210,39,926760,30000000
10,1768557222,29,689120,30000000
11,1768557234,37,879196,30000000
12,1768557246,43,1021852,30000000
13,1768557258,38,903008,30000000
14,1768557271,38,903032,30000000
15,1768557283,32,760400,30000000
16,1768557295,28,665356,30000000
17,1768557307,24,570312,30000000
18,1768557319,26,617816,30000000
19,1768557331,27,641604,30000000
20,1768557343,18,427728,30000000
21,1768557355,19,451504,30000000
22,1768557367,15,356436,30000000
23,1768557379,14,332684,30000000
24,1768557391,4,95056,30000000
25,1768557403,11,261380,30000000
26,1768557415,8,190112,30000000
27,1768557427,6,142560,30000000
28,1768557440,5,118796,30000000
29,1768557452,5,118820,30000000
30,1768557464,1,23764,30000000
31,1768557476,2,47528,30000000
32,1768557488,1,23764,30000000
33,1768557500,1,23764,30000000
34,1768557512,1,23764,30000000
35,1768557524,2,47528,30000000
36,1768557536,1,23764,30000000
37,1768557548,0,0,30000000
38,1768557560,1,23764,30000000
39,1768557572,1,23764,30000000
40,1768557584,3,71292,30000000
41,1768557596,0,0,30000000
42,1768557608,0,0,30000000
43,1768557620,0,0,30000000
44,1768557632,0,0,30000000
45,1768557644,0,0,30000000
46,1768557656,0,0,30000000
47,1768557668,0,0,30000000
48,1768557680,0,0,30000000
49,1768557692,0,0,30000000
50,1768557704,0,0,30000000
51,1768557716,0,0,30000000
52,1768557728,0,0,30000000
53,1768557740,0,0,30000000
54,1768557752,0,0,30000000
55,1768557764,0,0,30000000
56,1768557776,0,0,30000000
57,1768557788,1,23764,30000000
58,1768557800,0,0,30000000
59,1768557812,0,0,30000000
60,1768557824,0,0,30000000
61,1768557836,0,0,30000000
62,1768557848,0,0,30000000
63,1768557860,0,0,30000000
64,1768557872,0,0,30000000
65,1768557884,0,0,30000000
66,1768557896,0,0,30000000
67,1768557908,1,23742,30000000
68,1768557920,1,23742,30000000
69,1768557932,0,0,30000000
70,1768557944,0,0,30000000
71,1768557956,4,94956,30000000
72,1768557968,0,0,30000000
73,1768557980,2,47472,30000000
74,1768557992,1,23764,30000000
75,1768558004,2,47506,30000000
76,1768558016,0,0,30000000
77,1768558028,3,71248,30000000
78,1768558040,1,23752,30000000
79,1768558052,2,47484,30000000
80,1768558064,1,23764,30000000
81,1768558076,4,94988,30000000
82,1768558088,1,23742,30000000
83,1768558100,2,47506,30000000
84,1768558112,4,94990,30000000
85,1768558124,1,23742,30000000
86,1768558136,4,94990,30000000
87,1768558148,3,71248,30000000
88,1768558160,2,47472,30000000
89,1768558172,2,47484,30000000
90,1768558184,7,166194,30000000
91,1768558196,6,142484,30000000
92,1768558208,9,213732,30000000
93,1768558221,11,261206,30000000
94,1768558233,10,237442,30000000
95,1768558245,4,95012,30000000
96,1768558257,4,95012,30000000
97,1768558269,18,427432,30000000
98,1768558281,10,237408,30000000
99,1768558293,12,285046,30000000
100,1768558305,8,190002,30000000
101,1768558317,13,308732,30000000
102,1768558329,15,356218,30000000
103,1768558341,15,356294,30000000
104,1768558353,13,308744,30000000
105,1768558365,12,284948,30000000
106,1768558377,16,380046,30000000
107,1768558389,19,451262,30000000
108,1768558401,18,427466,30000000
109,1768558413,13,308656,30000000
110,1768558425,14,332552,30000000
111,1768558438,18,427542,30000000
112,1768558450,23,546328,30000000
113,1768558462,22,522532,30000000
114,1768558474,18,427564,30000000
115,1768558486,14,332518,30000000
116,1768558498,16,380092,30000000
117,1768558510,13,308756,30000000
118,1768558522,21,498778,30000000
119,1768558534,15,356228,30000000
120,1768558546,20,475014,30000000
121,1768558558,21,498744,30000000
122,1768558570,26,617544,30000000
123,1768558582,17,403900,30000000
124,1768558594,19,451238,30000000
125,1768558607,15,356270,30000000
126,1768558619,11,261272,30000000
127,1768558631,17,403796,30000000
128,1768558643,18,427574,30000000
