block_number,timestamp,tx_count,gas_used,gas_limit
6,1768551624,0,0,30000000
7,1768551636,1,23764,30000000
8,1768551648,24,570324,30000000
9,1768551660,31,736684,30000000
10,1768551672,48,1140576,30000000
11,1768551685,46,1093072,30000000
12,1768551697,39,926796,30000000
13,1768551709,37,879184,30000000
14,1768551721,36,855504,30000000
15,1768551733,29,689132,30000000
16,1768551745,17,403976,30000000
17,1768551757,15,356460,30000000
18,1768551769,8,190100,30000000
19,1768551781,9,213876,30000000
20,1768551793,14,332684,30000000
21,1768551805,11,261392,30000000
22,1768551817,6,142572,30000000
23,1768551829,5,118820,30000000
24,1768551841,5,118808,30000000
25,1768551853,7,166348,30000000
26,1768551865,4,95056,30000000
27,1768551878,1,23764,30000000
28,1768551890,2,47528,30000000
29,1768551902,2,47528,30000000
30,1768551914,1,23764,30000000
31,1768551926,0,0,30000000
32,1768551938,2,47516,30000000
33,1768551950,0,0,30000000
34,1768551962,0,0,30000000
35,1768551974,0,0,30000000
36,1768551986,0,0,30000000
37,1768551998,0,0,30000000
38,1768552010,0,0,30000000
39,1768552022,0,0,30000000
40,1768552034,0,0,30000000
41,1768552046,0,0,30000000
42,1768552058,0,0,30000000
43,1768552070,0,0,30000000
44,1768552082,0,0,30000000
45,1768552094,0,0,30000000
46,1768552106,0,0,30000000
47,1768552118,0,0,30000000
48,1768552130,0,0,30000000
49,1768552142,0,0,30000000
50,1768552154,0,0,30000000
51,1768552166,1,23742,30000000
52,1768552178,1,23742,30000000
53,1768552190,0,0,30000000
54,1768552202,0,0,30000000
55,1768552214,0,0,30000000
56,1768552226,0,0,30000000
57,1768552238,0,0,30000000
58,1768552250,2,47484,30000000
59,1768552262,1,23742,30000000
60,1768552274,1,23742,30000000
61,1768552286,0,0,30000000
62,1768552298,2,47528,30000000
63,1768552310,1,23742,30000000
64,1768552322,0,0,30000000
65,1768552334,2,47484,30000000
66,1768552346,0,0,30000000
67,1768552358,3,71226,30000000
68,1768552370,6,142540,30000000
69,1768552382,1,23742,30000000
70,1768552394,7,166216,30000000
71,1768552406,4,94968,30000000
72,1768552418,9,213766,30000000
73,1768552430,3,71226,30000000
74,1768552442,7,166216,30000000
75,1768552454,7,166226,30000000
76,1768552466,9,213788,30000000
77,1768552478,5,118730,30000000
78,1768552490,6,142518,30000000
79,1768552502,11,261294,30000000
80,1768552514,14,332442,30000000
81,1768552526,9,213710,30000000
82,1768552538,7,166216,30000000
83,1768552550,15,356216,30000000
84,1768552563,10,237486,30000000
85,1768552575,15,356328,30000000
86,1768552587,12,284946,30000000
87,1768552599,20,475016,30000000
88,1768552611,16,379980,30000000
89,1768552623,12,284992,30000000
90,1768552635,15,356316,30000000
91,1768552647,16,380014,30000000
92,1768552659,19,451262,30000000
93,1768552671,15,356272,30000000
94,1768552683,20,475026,30000000
95,1768552695,19,451206,30000000
96,1768552707,13,308788,30000000
