block_number,timestamp,tx_count,gas_used,gas_limit
6,1768547364,0,0,30000000
7,1768547376,0,0,30000000
8,1768547388,36,855480,30000000
9,1768547401,40,950524,30000000
10,1768547413,30,712896,30000000
11,1768547425,40,950536,30000000
12,1768547437,38,902984,30000000
13,1768547449,27,641616,30000000
14,1768547461,17,403976,30000000
15,1768547473,12,285168,30000000
16,1768547485,16,380224,30000000
17,1768547497,10,237628,30000000
18,1768547509,6,142572,30000000
19,1768547521,10,237628,30000000
20,1768547533,6,142584,30000000
21,1768547545,2,47516,30000000
22,1768547557,3,71292,30000000
23,1768547569,2,47528,30000000
24,1768547581,0,0,30000000
25,1768547593,1,23764,30000000
26,1768547605,1,23764,30000000
27,1768547617,0,0,30000000
28,1768547630,0,0,30000000
29,1768547642,3,71280,30000000
30,1768547654,0,0,30000000
31,1768547666,0,0,30000000
32,1768547678,0,0,30000000
33,1768547690,0,0,30000000
34,1768547702,0,0,30000000
35,1768547714,0,0,30000000
36,1768547726,0,0,30000000
37,1768547738,0,0,30000000
38,1768547750,0,0,30000000
39,1768547762,0,0,30000000
40,1768547774,0,0,30000000
41,1768547786,0,0,30000000
42,1768547798,0,0,30000000
43,1768547810,0,0,30000000
44,1768547822,0,0,30000000
45,1768547834,0,0,30000000
46,1768547846,0,0,30000000
47,1768547858,0,0,30000000
48,1768547870,0,0,30000000
49,1768547882,0,0,30000000
50,1768547894,1,23730,30000000
51,1768547906,0,0,30000000
52,1768547918,3,71224,30000000
53,1768547930,2,47484,30000000
54,1768547942,2,47494,30000000
55,1768547954,5,118710,30000000
56,1768547966,4,94990,30000000
57,1768547978,1,23742,30000000
58,1768547990,4,94956,30000000
59,1768548002,3,71248,30000000
60,1768548014,10,237452,30000000
61,1768548026,11,261316,30000000
62,1768548038,8,189956,30000000
63,1768548050,14,332498,30000000
64,1768548062,15,356194,30000000
65,1768548074,14,332498,30000000
66,1768548086,12,284990,30000000
67,1768548098,11,261248,30000000
68,1768548110,16,379904,30000000
69,1768548122,18,427488,30000000
70,1768548134,16,380004,30000000
71,1768548146,18,427510,30000000
72,1768548158,19,451252,30000000
73,1768548171,23,546318,30000000
74,1768548183,19,451250,30000000
75,1768548195,27,641438,30000000
76,1768548207,17,403834,30000000
77,1768548219,22,522566,30000000
78,1768548231,18,427486,30000000
79,1768548243,21,498912,30000000
80,1768548255,21,498790,30000000
81,1768548267,16,380048,30000000
82,1768548279,18,427508,30000000
83,1768548291,13,308844,30000000
84,1768548303,9,213744,30000000
85,1768548315,10,237540,30000000
86,1768548327,17,403788,30000000
87,1768548339,15,356282,30000000
88,1768548351,9,213788,30000000
89,1768548363,16,380092,30000000
90,1768548376,15,356338,30000000
91,1768548388,11,261348,30000000
92,1768548400,6,142550,30000000
93,1768548412,7,166258,30000000
94,1768548424,7,166326,30000000
95,1768548436,3,71258,30000000
96,1768548448,7,166238,30000000
97,1768548460,8,190046,30000000
98,1768548472,7,166304,30000000
99,1768548484,4,95044,30000000
100,1768548496,4,95056,30000000
101,1768548508,5,118776,30000000
102,1768548520,3,71292,30000000
103,1768548532,3,71270,30000000
104,1768548544,2,47494,30000000
105,1768548556,4,94978,30000000
106,1768548568,0,0,30000000
107,1768548580,2,47506,30000000
108,1768548592,2,47528,30000000
109,1768548604,4,95000,30000000
110,1768548616,1,23764,30000000
111,1768548628,3,71214,30000000
112,1768548640,1,23742,30000000
113,1768548652,4,94968,30000000
114,1768548664,3,71248,30000000
115,1768548676,3,71258,30000000
116,1768548688,5,118732,30000000
117,1768548700,5,118776,30000000
118,1768548712,5,118764,30000000
119,1768548724,7,166238,30000000
120,1768548736,3,71236,30000000
