block_number,timestamp,tx_count,gas_used,gas_limit
6,1768566415,0,0,30000000
7,1768566427,1,23764,30000000
8,1768566439,40,950512,30000000
9,1768566451,37,879232,30000000
10,1768566463,34,807952,30000000
11,1768566475,28,665392,30000000
12,1768566488,20,475232,30000000
13,1768566500,12,285168,30000000
14,1768566512,6,142572,30000000
15,1768566524,6,142572,30000000
16,1768566536,5,118820,30000000
17,1768566548,5,118820,30000000
18,1768566560,4,95056,30000000
19,1768566572,1,23764,30000000
20,1768566584,1,23752,30000000
21,1768566596,0,0,30000000
22,1768566608,0,0,30000000
23,1768566620,0,0,30000000
24,1768566632,0,0,30000000
25,1768566644,0,0,30000000
26,1768566656,0,0,30000000
27,1768566668,0,0,30000000
28,1768566680,0,0,30000000
29,1768566692,0,0,30000000
30,1768566704,0,0,30000000
31,1768566716,0,0,30000000
32,1768566728,0,0,30000000
33,1768566740,0,0,30000000
34,1768566752,0,0,30000000
35,1768566764,0,0,30000000
36,1768566776,0,0,30000000
37,1768566788,0,0,30000000
38,1768566800,0,0,30000000
39,1768566812,0,0,30000000
40,1768566824,0,0,30000000
41,1768566836,0,0,30000000
42,1768566848,0,0,30000000
43,1768566860,0,0,30000000
44,1768566872,0,0,30000000
45,1768566884,0,0,30000000
46,1768566896,0,0,30000000
47,1768566908,0,0,30000000
48,1768566920,0,0,30000000
49,1768566932,0,0,30000000
50,1768566944,0,0,30000000
51,1768566956,1,23742,30000000
52,1768566968,1,23764,30000000
53,1768566980,0,0,30000000
54,1768566992,0,0,30000000
55,1768567004,0,0,30000000
56,1768567016,2,47484,30000000
57,1768567028,1,23764,30000000
58,1768567040,3,71226,30000000
59,1768567052,1,23742,30000000
60,1768567064,2,47484,30000000
61,1768567076,5,118742,30000000
62,1768567088,4,94990,30000000
63,1768567100,3,71258,30000000
64,1768567112,6,142504,30000000
65,1768567124,3,71270,30000000
66,1768567136,7,166238,30000000
67,1768567148,4,94956,30000000
68,1768567160,4,95000,30000000
69,1768567172,8,190024,30000000
70,1768567184,8,189980,30000000
71,1768567196,13,308734,30000000
72,1768567208,13,308710,30000000
73,1768567220,11,261194,30000000
74,1768567232,19,451262,30000000
75,1768567245,22,522554,30000000
76,1768567257,16,380046,30000000
77,1768567269,15,356250,30000000
78,1768567281,19,451328,30000000
79,1768567293,12,284946,30000000
80,1768567305,19,451296,30000000
