node,block_number,timestamp,tx_count,gas_used,gas_limit
shard_0,6,1769435625,0,0,30000000
shard_0,7,1769435637,0,0,30000000
shard_0,8,1769435649,41,1908953,30000000
shard_0,9,1769435662,58,2700430,30000000
shard_0,10,1769435674,41,1180547,30000000
shard_0,11,1769435686,93,3406197,30000000
shard_0,12,1769435699,58,2593834,30000000
shard_0,13,1769435711,47,1459877,30000000
shard_0,14,1769435724,64,2055940,30000000
shard_0,15,1769435736,18,731454,30000000
shard_0,16,1769435748,26,997310,30000000
shard_0,17,1769435760,16,531772,30000000
shard_0,18,1769435773,27,1008363,30000000
shard_0,19,1769435785,10,394546,30000000
shard_0,20,1769435797,14,651818,30000000
shard_0,21,1769435809,17,560555,30000000
shard_0,22,1769435821,19,778039,30000000
shard_0,23,1769435833,10,394534,30000000
shard_0,24,1769435845,44,1835432,30000000
shard_0,25,1769435857,50,2203676,30000000
shard_0,26,1769435870,39,1247319,30000000
shard_0,27,1769435882,51,1610661,30000000
shard_0,28,1769435894,10,465598,30000000
shard_0,29,1769435906,50,2203616,30000000
shard_0,30,1769435919,8,230360,30000000
shard_0,31,1769435931,18,660402,30000000
shard_0,32,1769435943,24,868680,30000000
shard_0,33,1769435955,17,738179,30000000
shard_0,34,1769435967,7,254851,30000000
shard_0,35,1769435979,26,819662,30000000
shard_0,36,1769435991,25,1110691,30000000
shard_0,37,1769436004,25,1092925,30000000
shard_0,38,1769436016,26,819698,30000000
shard_0,39,1769436028,43,1628965,30000000
shard_0,40,1769436040,5,161741,30000000
shard_0,41,1769436052,22,1024294,30000000
shard_0,42,1769436064,69,2057823,30000000
shard_0,43,1769436077,38,1751480,30000000
shard_0,44,1769436089,31,1407775,30000000
shard_0,45,1769436101,2,93122,30000000
shard_0,46,1769436113,37,1065271,30000000
shard_0,47,1769436125,39,1780299,30000000
shard_0,48,1769436138,2,93122,30000000
shard_0,49,1769436150,37,1065367,30000000
shard_0,50,1769436162,44,2013116,30000000
shard_0,51,1769436174,2,93110,30000000
shard_0,52,1769436186,42,1209354,30000000
shard_0,53,1769436198,36,1231974,30000000
shard_0,54,1769436211,0,0,30000000
shard_0,55,1769436223,29,1279193,30000000
shard_0,56,1769436235,40,1151776,30000000
shard_0,57,1769436247,40,1862368,30000000
shard_0,58,1769436259,0,0,30000000
shard_0,59,1769436271,0,0,30000000
shard_0,60,1769436283,0,0,30000000
shard_0,61,1769436295,0,0,30000000
shard_0,62,1769436308,0,0,30000000
shard_0,63,1769436320,31,1443355,30000000
shard_0,64,1769436332,0,0,30000000
shard_0,65,1769436344,0,0,30000000
shard_0,66,1769436356,26,819710,30000000
shard_0,67,1769436368,41,1571411,30000000
shard_0,68,1769436380,29,1172585,30000000
shard_0,69,1769436392,0,0,30000000
shard_0,70,1769436404,72,2250804,30000000
shard_0,71,1769436417,19,547081,30000000
shard_0,72,1769436429,19,884659,30000000
shard_0,73,1769436441,0,0,30000000
shard_0,74,1769436453,19,547105,30000000
shard_0,75,1769436465,28,1143778,30000000
shard_0,76,1769436478,9,419037,30000000
shard_0,77,1769436490,19,547081,30000000
shard_0,78,1769436502,28,1143730,30000000
shard_0,79,1769436514,9,419001,30000000
shard_0,80,1769436526,19,547033,30000000
shard_0,81,1769436538,29,1190255,30000000
shard_0,82,1769436551,35,1451963,30000000
shard_0,83,1769436563,0,0,30000000
shard_0,84,1769436575,30,1041438,30000000
shard_0,85,1769436587,25,719863,30000000
shard_0,86,1769436599,25,1163989,30000000
shard_0,87,1769436612,0,0,30000000
shard_0,88,1769436624,0,0,30000000
shard_0,89,1769436636,14,403118,30000000
